::1 - - [10/Jul/2024:17:34:21 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 401 17 "-" "PostmanRuntime/7.40.0"
::1 - - [10/Jul/2024:21:16:59 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 401 17 "-" "PostmanRuntime/7.40.0"
::1 - - [10/Jul/2024:21:48:01 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 401 17 "-" "PostmanRuntime/7.40.0"
::1 - - [10/Jul/2024:21:54:24 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 401 27 "-" "PostmanRuntime/7.40.0"
::1 - - [10/Jul/2024:22:07:12 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 401 17 "-" "PostmanRuntime/7.40.0"
::1 - - [10/Jul/2024:22:19:27 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 401 17 "-" "PostmanRuntime/7.40.0"
::1 - - [10/Jul/2024:22:20:50 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 401 17 "-" "PostmanRuntime/7.40.0"
::1 - - [10/Jul/2024:22:21:10 +0000] "GET /api-docs/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
::1 - - [10/Jul/2024:22:21:10 +0000] "GET /api-docs/swagger-ui-init.js HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
::1 - - [10/Jul/2024:22:21:10 +0000] "GET /api-docs/swagger-ui-standalone-preset.js HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
::1 - - [10/Jul/2024:22:21:10 +0000] "GET /api-docs/swagger-ui-bundle.js HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
::1 - - [10/Jul/2024:22:21:10 +0000] "GET /api-docs/swagger-ui.css HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
::1 - - [10/Jul/2024:22:21:11 +0000] "GET /api-docs/favicon-32x32.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
::1 - - [10/Jul/2024:22:22:25 +0000] "POST /api/v1/auth/login HTTP/1.1" 200 447 "-" "PostmanRuntime/7.40.0"
::1 - - [10/Jul/2024:22:24:17 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 401 17 "-" "PostmanRuntime/7.40.0"
